Reaction	Glucose	Glucose - Chemostat
R_SS0731	0.0	0.0
R_SS0732	0.0	0.0
R_SS0733	0.0	0.0
R_SS0734	0.0	0.0
R_SS0735	0.0	0.0
R_SS0736	0.0	0.0
R_SS0737	0.0	0.0
R_SS0738	7.240735350082127	7.240735350082127
R_SS0739	0.0	0.0
R_SS0740	0.0	0.0
R_SS0741	0.0	0.0
R_SS0742	0.0	0.0
R_SS0743	0.0	0.0
R_SS0744	0.08902765827424454	0.08902765827424454
R_SS0745	0.08902765827424454	0.08902765827424454
R_SS0746	0.08902676893147173	0.08902676893147173
R_SS0747	0.08902765827424454	0.08902765827424454
R_SS0748	0.0	0.0
R_SS0749	0.0	0.0
R_SS0750	0.007470479291683969	0.007470479291683969
R_SS0751	0.0	0.0
R_SS0752	0.017431118347262596	0.017431118347262596
R_SS0753	0.0	0.0
R_SS0754	0.0	0.0
R_SS0755	0.0	0.0
R_SS0756	0.0	0.0
R_SS0757	0.2603106296042737	0.2603106296042737
R_SS0758	0.09836131067383909	0.09836131067383909
R_SS0759	-0.09836131067383909	-0.09836131067383909
R_SS0760	0.09836131067383909	0.09836131067383909
R_SS0761	-0.09836131067383909	-0.09836131067383909
R_SS0762	0.09836131067383909	0.09836131067383909
R_SS0763	0.0	0.0
R_SS0764	0.0345064995853974	0.0345064995853974
R_SS0765	0.0	0.0
R_SS0766	0.0	0.0
R_SS0767	-0.0001245079881947258	-0.0001245079881947258
R_SS0768	0.0	0.0
R_SS0769	-0.007470479291683969	-0.007470479291683969
R_SS0770	0.0	0.0
R_SS0771	0.0	0.0
R_SS0772	0.0	0.0
R_SS0773	0.009960639055578627	0.009960639055578627
R_SS0774	0.1300236920717595	0.1300236920717595
R_SS0775	0.05193761793266013	0.05193761793266013
R_SS0776	0.0	0.0
R_SS0777	-0.017431118347262596	-0.017431118347262596
R_SS0778	0.0	0.0
R_SS0779	0.0	0.0
R_SS0780	0.0	0.0
R_SS0781	0.0	0.0
R_SS0782	0.0	0.0
R_SS0783	0.1343796929730295	0.1343796929730295
R_SS0784	0.0	0.0
R_SS0785	0.0	0.0
R_SS0786	0.04971426100061119	0.04971426100061119
R_SS0787	0.0	0.0
R_SS0788	4.627143382912537	4.627143382912537
R_SS0789	0.0	0.0
R_SS0790	0.09516145537723433	0.09516145537723433
R_SS0791	0.0	0.0
R_SS0792	0.09516145537723433	0.09516145537723433
R_SS0793	0.09516145537723433	0.09516145537723433
R_SS0794	8.893427728195202e-07	8.893427728195202e-07
R_SS0795	0.09516145537723433	0.09516145537723433
R_SS0796	0.09516145537723433	0.09516145537723433
R_SS0797	-0.09516145537723433	-0.09516145537723433
R_SS0798	0.0	0.0
R_SS0799	23.96912960270662	23.96912960270662
R_SS0800	11.98456480135331	11.98456480135331
R_SS0801	25.23484238085086	25.23484238085086
R_SS0802	0.0	0.0
R_SS0803	8.143337825602963	8.143337825602963
R_SS0804	0.0	0.0
R_SS0805	0.0	0.0
R_SS0806	16.629297476434	16.629297476434
R_SS0807	0.0	0.0
R_SS0808	0.0	0.0
R_SS0809	0.0	0.0
R_SS0810	0.0	0.0
R_SS0811	0.0	0.0
R_SS0812	0.0	0.0
R_SS0813	0.0	0.0
R_SS0814	0.0	0.0
R_SS0815	3.613283866173643	3.613283866173643
R_SS0816	0.0	0.0
R_SS0817	0.0	0.0
R_SS0818	0.0	0.0
R_SS0819	0.0	0.0
R_SS0820	0.10636539562921465	0.10636539562921465
R_SS0821	0.31909618688764396	0.31909618688764396
R_SS0822	0.0	0.0
R_SS0823	0.0	0.0
R_SS0824	0.10636539562921465	0.10636539562921465
R_SS0825	-0.31909618688764396	-0.31909618688764396
R_SS0826	0.10636539562921465	0.10636539562921465
R_SS0827	0.21268928859569877	0.21268928859569877
R_SS0828	0.10640689829194522	0.10640689829194522
R_SS0829	0.0	0.0
R_SS0830	0.0	0.0
R_SS0831	0.31909618688764396	0.31909618688764396
R_SS0832	3.525178521665739	3.525178521665739
R_SS0833	0.0	0.0
R_SS0834	0.12931043916795826	0.12931043916795826
R_SS0835	-1.7464959874422057	-1.7464959874422057
R_SS0836	-0.21797791361806443	-0.21797791361806443
R_SS0837	0.0	0.0
R_SS0838	0.0	0.0
R_SS0839	-0.12931043916795826	-0.12931043916795826
R_SS0840	0.0	0.0
R_SS0841	0.0	0.0
R_SS0842	0.0	0.0
R_SS0843	3.1583216946667383	3.1583216946667383
R_SS0844	0.19689583795542973	0.19689583795542973
R_SS0845	-3.1583216946667383	-3.1583216946667383
R_SS0846	0.0	0.0
R_SS0847	0.9436862664180252	0.9436862664180252
R_SS0848	2.5573003531414766	2.5573003531414766
R_SS0849	26.56269580848816	26.56269580848816
R_SS0850	-3.525178521665739	-3.525178521665739
R_SS0851	0.0	0.0
R_SS0852	-13.553971362283608	-13.553971362283608
R_SS0853	0.0	0.0
R_SS0854	3.613283866173643	3.613283866173643
R_SS0855	3.2631243534111465	3.2631243534111465
R_SS0856	-6.533896004572637	-6.533896004572637
R_SS0857	0.0	0.0
R_SS0858	0.0016142869767122611	0.0016142869767122611
R_SS0859	0.00977068433273211	0.00977068433273211
R_SS0860	0.004927823402595324	0.004927823402595324
R_SS0861	0.021920317894303338	0.021920317894303338
R_SS0862	0.0	0.0
R_SS0863	0.0	0.0
R_SS0864	0.0	0.0
R_SS0865	0.038742887441094276	0.038742887441094276
R_SS0866	0.0	0.0
R_SS0867	0.0	0.0
R_SS0868	0.0	0.0
R_SS0869	0.0009345871970439407	0.0009345871970439407
R_SS0870	0.0	0.0
R_SS0871	0.0008496247245854007	0.0008496247245854007
R_SS0872	0.0	0.0
R_SS0873	0.11193425483966292	0.11193425483966292
R_SS0874	0.0019541368665464214	0.0019541368665464214
R_SS0875	0.0	0.0
R_SS0876	0.0	0.0
R_SS0877	0.0	0.0
R_SS0878	3.2631243534111465	3.2631243534111465
R_SS0879	0.11971196608743179	0.11971196608743179
R_SS0880	-32.93879170214016	-32.93879170214016
R_SS0881	0.0	0.0
R_SS0882	0.0	0.0
R_SS0883	-12.935012040357423	-12.935012040357423
R_SS0884	-0.059855983043715894	-0.059855983043715894
R_SS0885	11.98456480135331	11.98456480135331
R_SS0886	19.09341754000744	19.09341754000744
R_SS0887	0.30353268836330227	0.30353268836330227
R_SS0888	0.0	0.0
R_SS0889	0.03613283866173643	0.03613283866173643
R_SS0890	0.0	0.0
R_SS0891	0.0	0.0
R_SS0892	0.0	0.0
R_SS0893	-0.03613283866173643	-0.03613283866173643
R_SS0894	9.530315641114832	9.530315641114832
R_SS0895	3.553427883129927	3.553427883129927
R_SS0896	0.3898033840429528	0.3898033840429528
R_SS0897	-6.401116035784834	-6.401116035784834
R_SS0898	0.0	0.0
R_SS0899	1.7464959874422057	1.7464959874422057
R_SS0900	-0.1957443442975764	-0.1957443442975764
R_SS0901	0.0	0.0
R_SS0902	0.23336354358784211	0.23336354358784211
R_SS0903	0.0	0.0
R_SS0904	0.0	0.0
R_SS0905	0.0	0.0
R_SS0906	0.0	0.0
R_SS0907	0.0	0.0
R_SS0908	0.0	0.0
R_SS0909	0.0	0.0
R_SS0910	0.0	0.0
R_SS0911	0.0	0.0
R_SS0912	0.0	0.0
R_SS0913	0.0	0.0
R_SS0914	0.0	0.0
R_SS0915	0.0	0.0
R_SS0916	0.004247234280153744	0.004247234280153744
R_SS0917	0.0	0.0
R_SS0918	0.0	0.0
R_SS0919	0.0	0.0
R_SS0920	0.0	0.0
R_SS0921	0.0	0.0
R_SS0922	0.0	0.0
R_SS0923	0.0	0.0
R_SS0924	0.0	0.0
R_SS0925	0.0	0.0
R_SS0926	0.0	0.0
R_SS0927	0.0	0.0
R_SS0928	0.0	0.0
R_SS0929	0.0	0.0
R_SS0930	-3.2534840393867457	-3.2534840393867457
R_SS0931	0.0	0.0
R_SS0932	0.0	0.0
R_SS0933	0.0	0.0
R_SS0934	0.0	0.0
R_SS0935	0.0	0.0
R_SS0936	0.0	0.0
R_SS0937	0.0	0.0
R_SS0938	0.0	0.0
R_SS0939	0.0	0.0
R_SS0940	0.0	0.0
R_SS0941	0.0	0.0
R_SS0942	0.0	0.0
R_SS0943	0.0	0.0
R_SS0944	0.0	0.0
R_SS0945	0.0	0.0
R_SS0946	0.0	0.0
R_SS0947	0.0	0.0
R_SS0948	0.0	0.0
R_SS0949	0.0	0.0
R_SS0950	0.0	0.0
R_SS0951	0.0	0.0
R_SS0952	0.0	0.0
R_SS0953	0.0	0.0
R_SS0954	46.049128829051426	46.049128829051426
R_SS0955	0.0	0.0
R_SS0956	0.0	0.0
R_SS0957	0.0	0.0
R_SS0958	0.0	0.0
R_SS0959	0.0	0.0
R_SS0960	0.0	0.0
R_SS0961	0.0	0.0
R_SS0962	0.0	0.0
R_SS0963	0.0	0.0
R_SS0964	0.0	0.0
R_SS0965	0.0	0.0
R_SS0966	0.0	0.0
R_SS0967	0.0	0.0
R_SS0968	0.0	0.0
R_SS0969	0.0	0.0
R_SS0970	0.0	0.0
R_SS0971	0.0	0.0
R_SS0972	26.740140202153157	26.740140202153157
R_SS0973	0.0	0.0
R_SS0974	0.0	0.0
R_SS0975	0.0	0.0
R_SS0976	0.0	0.0
R_SS0977	0.0	0.0
R_SS0978	0.0	0.0
R_SS0979	0.0	0.0
R_SS0980	0.0	0.0
R_SS0981	0.0	0.0
R_SS0982	0.0	0.0
R_SS0983	0.0	0.0
R_SS0984	0.0	0.0
R_SS0985	0.0	0.0
R_SS0986	1.7786855455980906e-06	1.7786855455980906e-06
R_SS0987	23.163295685411022	23.163295685411022
R_SS0988	0.0	0.0
R_SS0989	0.0	0.0
R_SS0990	0.0	0.0
R_SS0991	0.0	0.0
R_SS0992	0.0	0.0
R_SS0993	0.0	0.0
R_SS0994	0.0	0.0
R_SS0995	0.0	0.0
R_SS0996	0.0	0.0
R_SS0997	0.0	0.0
R_SS0998	0.0	0.0
R_SS0999	31.091742368585944	31.091742368585944
R_SS1000	1.614514648462104	1.614514648462104
R_SS1001	1.92273830403011	1.92273830403011
R_SS1002	0.0	0.0
R_SS1003	0.0	0.0
R_SS1004	0.0	0.0
R_SS1005	0.0	0.0
R_SS1006	0.0	0.0
R_SS1007	0.0	0.0
R_SS1008	0.0	0.0
R_SS1009	0.0	0.0
R_SS1010	0.0	0.0
R_SS1011	0.0	0.0
R_SS1012	0.0	0.0
R_SS1013	0.0	0.0
R_SS1014	0.0	0.0
R_SS1015	0.0	0.0
R_SS1016	0.0	0.0
R_SS1017	0.0	0.0
R_SS1018	0.0	0.0
R_SS1019	0.0	0.0
R_SS1020	0.0	0.0
R_SS1021	0.0	0.0
R_SS1022	-1.9971576074457618e-13	-1.9971576074457618e-13
R_SS1023	0.0	0.0
R_SS1024	-5.7182845992248375	-5.7182845992248375
R_SS1025	0.0	0.0
R_SS1026	-18.122174934951275	-18.122174934951275
R_SS1027	0.0	0.0
R_SS1028	0.0	0.0
R_SS1029	0.0	0.0
R_SS1030	0.0	0.0
R_SS1031	-0.22987020517990994	-0.22987020517990994
R_SS1032	0.0	0.0
R_SS1033	0.0	0.0
R_SS1034	0.0	0.0
R_SS1035	0.0	0.0
R_SS1036	0.0	0.0
R_SS1037	0.0	0.0
R_SS1038	0.0	0.0
R_SS1039	0.0	0.0
R_SS1040	0.0	0.0
R_SS1041	0.0	0.0
R_SS1042	0.0	0.0
R_SS1043	0.11294831083362473	0.11294831083362473
R_SS1044	0.0	0.0
R_SS1045	0.0	0.0
R_SS1046	0.0	0.0
R_SS1047	0.0	0.0
R_SS1048	0.0	0.0
R_SS1049	0.0	0.0
R_SS1050	0.0	0.0
R_SS1051	0.0	0.0
R_SS1052	0.0	0.0
R_SS1053	0.0	0.0
R_SS1054	0.0	0.0
R_SS1055	0.0	0.0
R_SS1056	0.0	0.0
R_SS1057	0.0	0.0
R_SS1058	0.0	0.0
R_SS1059	0.0	0.0
R_SS1060	0.0	0.0
R_SS1061	0.0	0.0
R_SS1062	0.0	0.0
R_SS1063	0.0	0.0
R_SS1064	0.0	0.0
R_SS1065	0.0	0.0
R_SS1066	0.0	0.0
R_SS1067	0.0	0.0
R_SS1068	0.0	0.0
R_SS1069	0.0	0.0
R_SS1070	0.0	0.0
R_SS1071	0.0	0.0
R_SS1072	0.0	0.0
R_SS1073	0.0	0.0
R_SS1074	0.0	0.0
R_SS1075	0.0	0.0
R_SS1076	0.0	0.0
R_SS1077	0.0	0.0
R_SS1078	0.0	0.0
R_SS1079	0.0	0.0
R_SS1080	0.0	0.0
R_SS1081	0.0018682850513146213	0.0018682850513146213
R_SS1082	0.0	0.0
R_SS1083	0.0	0.0
R_SS1084	0.0	0.0
R_SS1085	0.0	0.0
R_SS1086	0.0	0.0
R_SS1087	0.0	0.0
R_SS1088	0.0	0.0
R_SS1089	0.0	0.0
R_SS1090	0.0	0.0
R_SS1091	0.0	0.0
R_SS1092	0.0	0.0
R_SS1093	0.0	0.0
R_SS1094	0.0	0.0
R_SS1095	0.0	0.0
R_SS1096	0.0	0.0
R_SS1097	0.0	0.0
R_SS1098	0.0	0.0
R_SS1099	0.0	0.0
R_SS1100	0.0	0.0
R_SS1101	0.0	0.0
R_SS1102	0.0	0.0
R_SS1103	0.0	0.0
R_SS1104	0.0	0.0
R_SS1105	0.0	0.0
R_SS1106	0.0	0.0
R_SS1107	0.0	0.0
R_SS1108	0.0	0.0
R_SS1109	0.0	0.0
R_SS1110	0.0	0.0
R_SS1111	0.0	0.0
R_SS1112	0.0	0.0
R_SS1113	0.0	0.0
R_SS1114	0.0018682850513146213	0.0018682850513146213
R_SS1115	0.0	0.0
R_SS1116	0.0	0.0
R_SS1117	0.0	0.0
R_SS1118	0.0	0.0
R_SS1119	0.0	0.0
R_SS1120	0.0	0.0
R_SS1121	0.0	0.0
R_SS1122	0.0	0.0
R_SS1123	0.0	0.0
R_SS1124	0.0	0.0
R_SS1125	0.0	0.0
R_SS1126	3.2534840393867457	3.2534840393867457
R_SS1127	0.0	0.0
R_SS1128	0.0	0.0
R_SS1129	0.0	0.0
R_SS1130	0.0	0.0
R_SS1131	0.0	0.0
R_SS1132	0.0	0.0
R_SS1133	0.0	0.0
R_SS1134	0.0	0.0
R_SS1135	0.0	0.0
R_SS1136	0.0	0.0
R_SS1137	0.0	0.0
R_SS1138	0.0	0.0
R_SS1139	0.0	0.0
R_SS1140	0.0	0.0
R_SS1141	0.0	0.0
R_SS1142	46.049128829051426	46.049128829051426
R_SS1143	0.0	0.0
R_SS1144	0.0	0.0
R_SS1145	0.0	0.0
R_SS1146	0.0	0.0
R_SS1147	0.0	0.0
R_SS1148	0.0	0.0
R_SS1149	0.0	0.0
R_SS1150	0.0	0.0
R_SS1151	0.0	0.0
R_SS1152	0.0	0.0
R_SS1153	0.0	0.0
R_SS1154	0.0	0.0
R_SS1155	0.0	0.0
R_SS1156	0.0	0.0
R_SS1157	0.0	0.0
R_SS1158	0.0	0.0
R_SS1159	1.7786855455980906e-06	1.7786855455980906e-06
R_SS1160	0.0	0.0
R_SS1161	0.0	0.0
R_SS1162	0.0	0.0
R_SS1163	0.0	0.0
R_SS1164	0.0	0.0
R_SS1165	0.0	0.0
R_SS1166	0.0	0.0
R_SS1167	0.0	0.0
R_SS1168	0.0	0.0
R_SS1169	11.166951659809822	11.166951659809822
R_SS1170	0.0	0.0
R_SS1171	0.0	0.0
R_SS1172	0.0	0.0
R_SS1173	0.0	0.0
R_SS1174	0.0	0.0
R_SS1175	0.0	0.0
R_SS1176	0.0	0.0
R_SS1177	0.0	0.0
R_SS1178	0.0	0.0
R_SS1179	0.0	0.0
R_SS1180	0.0	0.0
R_SS1181	0.0	0.0
R_SS1182	0.0	0.0
R_SS1183	0.0	0.0
R_SS1184	-1.9971576074457618e-13	-1.9971576074457618e-13
R_SS1185	0.0	0.0
R_SS1186	0.0	0.0
R_SS1187	0.0	0.0
R_SS1188	0.0	0.0
R_SS1189	0.0	0.0
R_SS1190	0.0	0.0
R_SS1191	0.0	0.0
R_SS1192	0.0	0.0
R_SS1193	0.0	0.0
R_SS1194	0.0	0.0
R_SS1195	0.0	0.0
R_SS1196	0.0	0.0
R_SS1197	0.0	0.0
R_SS1198	0.0	0.0
R_SS1199	0.0	0.0
R_SS1200	0.0	0.0
R_SS1201	0.0	0.0
R_SS1202	0.0	0.0
R_SS1203	0.0	0.0
R_SS1204	0.0	0.0
R_SS1205	0.0	0.0
R_SS1206	0.0	0.0
R_SS1207	0.0	0.0
R_SS1208	0.0	0.0
R_SS1209	0.0	0.0
R_SS1210	0.0	0.0
R_SS1211	0.0	0.0
R_SS1212	0.0	0.0
R_SS1213	0.0	0.0
R_SS1214	0.0	0.0
R_SS1215	0.0	0.0
R_SS1216	0.0	0.0
R_SS1217	0.0	0.0
R_SS1218	0.0	0.0
R_SS1219	0.0	0.0
R_SS1220	0.0	0.0
R_SS1221	0.0	0.0
R_SS1222	0.0	0.0
R_SS1223	0.0	0.0
R_SS1224	0.0	0.0
R_SS1225	-0.11294831083362473	-0.11294831083362473
R_SS1226	0.0	0.0
R_SS1227	0.0	0.0
R_SS1228	0.0	0.0
R_SS1229	31.091742368585944	31.091742368585944
R_SS1230	-5.7182845992248375	-5.7182845992248375
R_SS1231	-0.22987020517990994	-0.22987020517990994
R_SS1232	-23.163295685411022	-23.163295685411022
R_SS1233	-18.122174934951275	-18.122174934951275
R_SS1234	0.0	0.0
R_SS1235	26.740140202153157	26.740140202153157
R_SS1236	0.0	0.0
R_SS1237	0.0	0.0
R_SS1238	0.0	0.0
R_SS1239	0.0	0.0
R_SS1240	0.8893427728195202	0.8893427728195202
