Reaction	Glucose	Glucose - Chemostat
R_SS1103	0.0	0.0
R_SS1104	0.00010487809783450172	0.0001989645869169884
R_SS1105	0.0014836632566001527	0.0013710932105056588
R_SS1106	9.943297173596839e-24	1.0795360521750783e-23
R_SS1107	4.65913210241461e-05	4.409320292824104e-05
R_SS1108	0.0471284400099804	0.08621105033912434
R_SS1109	0.01346583233305368	0.02160049671027911
R_SS1110	0.00018326739162604518	0.00024272010865190668
R_SS1111	3.355246366474498e-06	5.787477181960684e-06
R_SS1112	1.1300681966773146e-07	6.845313945564143e-08
R_SS1113	9.296264869006672e-09	9.300039627291536e-09
R_SS1114	0.0011529935091512693	0.0008524282416860998
R_SS1115	0.0	0.0
R_SS1116	2.933539395960304e-05	4.538329716235566e-05
R_SS1117	0.01929933668916867	0.015461986580258666
R_SS1118	7.194722126612583e-05	0.00014103515335512113
R_SS1119	0.02084974675482884	0.017034273367876725
R_SS1120	0.004361549763205474	0.00752169702099461
R_SS1121	0.00016185388911311893	3.8395373943223216e-05
R_SS1122	8.229792025922502e-09	8.268106190079807e-09
R_SS1123	0.0	0.0
R_SS1124	0.010037289799769016	0.01987892858734289
R_SS1125	2.41612867534668e-08	8.372186328754191e-09
R_SS1126	0.3133084963123893	0.42678893069496826
R_SS1127	0.04845903259007663	0.06693000498523066
R_SS1128	0.0	0.0
R_SS1129	0.0	0.0
R_SS1130	0.000184929578638678	9.567716416294596e-05
R_SS1131	3.3288628383975014e-24	3.610808283640367e-24
R_SS1132	0.0	0.0
R_SS1133	0.0	0.0
R_SS1134	0.0	0.0
R_SS1135	0.0	0.0
R_SS1136	0.0	0.0
R_SS1137	8.684643018441096e-08	1.2220382009535683e-07
R_SS1138	0.001691087723102633	0.005152674160513803
R_SS1139	0.0	0.0
R_SS1140	9.957929802545155e-09	9.961262179942337e-09
R_SS1141	0.0007148985182791804	0.0003747126261189796
R_SS1142	3.5895015763366143	2.846066489213956
R_SS1143	0.0	0.0
R_SS1144	1.3568685555920324e-05	2.0250402131223426e-05
R_SS1145	0.0	0.0
R_SS1146	0.0	0.0
R_SS1147	0.0	0.0
R_SS1148	0.0	0.0
R_SS1149	0.0	0.0
R_SS1150	0.0	0.0
R_SS1151	0.0	0.0
R_SS1152	0.0	0.0
R_SS1153	0.0	0.0
R_SS1154	0.00019033721897246847	0.00025579339772299807
R_SS1155	0.01598292202981321	0.0013319397713924912
R_SS1156	0.0	0.0
R_SS1157	6.434035488759517e-05	5.230353767551486e-05
R_SS1158	0.0	0.0
R_SS1159	0.0	0.0
R_SS1160	6.973181593752617e-08	3.0691788386881015e-08
R_SS1161	0.00010809977788892456	6.840686375481078e-05
R_SS1162	0.002566064633618198	0.002928496231968484
R_SS1163	0.03839309199808833	0.044991821664386894
R_SS1164	0.09844956810424793	0.04099900625736385
R_SS1165	0.0	0.0
R_SS1166	0.0	0.0
R_SS1167	0.0	0.0
R_SS1168	0.0	0.0
R_SS1169	1.7586388633642185	1.596196840585058
R_SS1170	0.0014218776909502597	0.0007006277626967957
R_SS1171	0.12548335995023865	0.1077546151203657
R_SS1172	9.973464058598112e-09	9.975262617245837e-09
R_SS1173	0.0	0.0
R_SS1174	0.0969628273733332	0.09948505096086596
R_SS1175	0.0103655698855974	0.016109389604657496
R_SS1176	0.0	0.0
R_SS1177	0.06165361939495055	0.043945131325109896
R_SS1178	0.0019299378562274234	0.0020757477406435445
R_SS1179	0.1507624440666132	0.11947454942575192
R_SS1180	0.0	0.0
R_SS1181	0.0	0.0
R_SS1182	0.0	0.0
R_SS1183	0.05641364340816572	0.049690400991762265
R_SS1184	1.9784166301858545e-08	1.9784662848180677e-08
R_SS1185	0.0	0.0
R_SS1186	4.059852039972223e-09	0.0
R_SS1187	9.144595667959835e-11	8.727014412855125e-11
R_SS1188	0.009640697643323785	0.00017076020274226593
R_SS1189	0.0006009066815330006	0.00028925430847324024
R_SS1190	0.0	0.0
R_SS1191	3.3288628383975014e-24	3.610808283640367e-24
R_SS1192	0.0005370508223554979	2.8518348548337152e-05
R_SS1193	0.003166167482555126	0.002294831591699601
R_SS1194	2.634081471349566e-09	4.1472846597408975e-09
R_SS1195	0.004361270911149796	0.00046374842587683536
R_SS1196	0.09641111701921068	0.17112403601111714
R_SS1197	3.512083970595728e-05	0.00019639239528054531
R_SS1198	0.0	0.0
R_SS1199	0.0	0.0
R_SS1200	1.9772570170151905e-08	1.9781768761096472e-08
R_SS1201	0.0	0.0
R_SS1202	0.013577036317588269	0.013678044014860785
R_SS1203	0.050272797440432435	0.027103725991984344
R_SS1204	0.0	0.0
R_SS1205	0.0	0.0
R_SS1206	6.64125073471318e-24	7.205491508186183e-24
R_SS1207	0.07000448083168792	0.0815316651742762
R_SS1208	0.0	0.0
R_SS1209	9.834891612608744e-09	9.902269243717473e-09
R_SS1210	0.019815790380220376	0.019436461994844424
R_SS1211	0.002758197692531725	0.002357863527811775
R_SS1212	1.9322564472338463e-07	1.809239327114875e-07
R_SS1213	0.0	0.0
R_SS1214	0.0	0.0
R_SS1215	0.00012266236837120875	1.339197818137951e-06
R_SS1216	0.0	0.0
R_SS1217	6.127079713045075e-05	8.554990464487579e-06
R_SS1218	0.0014766776490681244	0.0010349506367006028
R_SS1219	0.0	0.0
R_SS1220	0.10890370745684444	0.11604780773697572
R_SS1221	0.0	0.0
R_SS1222	2.416128738707794e-08	8.372186288999481e-09
R_SS1223	0.0	0.0
R_SS1224	0.0615598114417165	0.08145135617250762
R_SS1225	-0.10669993092238628	-0.07681429917288353
R_SS1226	0.0	0.0
R_SS1227	0.0	0.0
R_SS1228	0.0	0.0
R_SS1229	2.3643794817071555	2.176100175748858
R_SS1230	-0.5501961086534606	-0.5278820257240682
R_SS1231	-0.00025812481300691026	-0.00043535933995142434
R_SS1232	-2.6034956258439372	-2.397433619670356
R_SS1233	-1.34137475598157	-1.2137674717486846
R_SS1234	0.0	0.0
R_SS1235	2.0561958589314266	1.5788345954917038
R_SS1236	9.775593223793083e-09	0.0
R_SS1237	0.0	0.0
R_SS1238	0.0	0.0
R_SS1239	0.0	0.0
R_SS1240	0.0	0.0
