Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_S2FE2SR	0.0027318765714212	0.0027318765714212	0.0027318765714212	0.0027318765714212	0.0027318765714212	0.0027318765714212	0.0027318765714212	0.0027318765714212
R_S2FE2SS	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06	-5.341238943574415e-06
R_S2FE2SS2	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06	5.341238943573764e-06
R_PSD140	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06	-1.8078946464757629e-06
R_PSD141	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06	1.8078946464764128e-06
R_S2FE2ST	0.0344886863262727	0.0344886863262727	0.0344886863262727	0.0344886863262727	0.0344886863262727	0.0344886863262727	0.0344886863262727	0.0344886863262727
R_S4FE4SR	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727	-0.0344886863262727
R_PYDXtpp	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08	3.7863534756545434e-08
R_S4FE4ST	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08	-3.7863534756328594e-08
R_S7PI	0.0026765370993237	0.0026765370993237	0.0026765370993237	0.0026765370993237	0.0026765370993237	0.0026765370993237	0.0026765370993237	0.0026765370993237
R_SADH	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237	-0.0026765370993237
R_PSD160	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686	-0.0344886863262686
R_PYK	0.0344886863262686	0.0344886863262686	0.0344886863262686	0.0344886863262686	0.0344886863262686	0.0344886863262686	0.0344886863262686	0.0344886863262686
R_PSD161	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06	-4.896125925034833e-06
R_SADT2	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06	4.896125925036134e-06
R_PYNP2r	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19	-4.336808689942019e-19
R_SARCOX	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19
R_SBTPD	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644	-0.0038343817576644
R_SBTptspp	0.0038343817576644	0.0038343817576644	0.0038343817576644	0.0038343817576644	0.0038343817576644	0.0038343817576644	0.0038343817576644	0.0038343817576644
R_SBTtex	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048	-0.0028525414940048
R_PSD180	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048
R_PSD181	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853	-0.0011520861388853
R_SCYSDS	0.0011520861388853	0.0011520861388853	0.0011520861388853	0.0011520861388853	0.0011520861388853	0.0011520861388853	0.0011520861388853	0.0011520861388853
R_PYROX	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14	1.3079815008865124e-14
R_SDPDS	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14	-1.3079381327996131e-14
R_SDPTA	0.0276313917079336	0.0276313917079336	0.0276313917079336	0.0276313917079336	0.0276313917079336	0.0276313917079336	0.0276313917079336	0.0276313917079336
R_SELCYSS	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336
R_SELGTHR	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05	1.1517858425433769e-05
R_SELGTHR2	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05	-1.151785842543507e-05
R_SELGTHR3	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326
R_PSERT	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326
R_PSERtex	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05
R_PSP_L	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05	1.7976072146980507e-05
R_PSP_Lpp	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326	-0.0001483279467326
R_PSSA120	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326
R_SELNPS	0.0163470160022394	0.0163470160022394	0.0163470160022394	0.0163470160022394	0.0163470160022394	0.0163470160022394	0.0163470160022394	0.0163470160022394
R_PYRt2rpp	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605	-0.0164590758323605
R_SELR	0.0001120598301211	0.0001120598301211	0.0001120598301211	0.0001120598301211	0.0001120598301211	0.0001120598301211	0.0001120598301211	0.0001120598301211
R_SELtex	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391	-0.0001785584057391
R_SELtpp	0.0001785584057391	0.0001785584057391	0.0001785584057391	0.0001785584057391	0.0001785584057391	0.0001785584057391	0.0001785584057391	0.0001785584057391
R_PSSA140	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05	-1.6510536500531896e-05
R_PSSA141	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05	1.6510536500531944e-05
R_SEPHCHCS	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19	2.1684043449710093e-19
R_PSSA160	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05
R_SERASr	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881	-0.0031916091075881
R_PYRtex	0.0031916091075881	0.0031916091075881	0.0031916091075881	0.0031916091075881	0.0031916091075881	0.0031916091075881	0.0031916091075881	0.0031916091075881
R_SERAT	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05	-2.415769585515141e-05
R_PSSA161	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05	2.4157695855151623e-05
R_PSSA180	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05	-1.810837746807977e-05
R_PSSA181	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05	1.810837746808167e-05
R_PTA2	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06	6.45734988406841e-06
R_PTAr	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06	-6.457349884069494e-06
R_SERD_D	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05	-1.1131928151209265e-05
R_SERD_L	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05	1.1131928151208325e-05
R_PTHRpp	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19
R_PTPATi	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05	2.554150539545164e-05
R_SERTRS	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05	-1.4058228884541914e-05
R_PTRCORNt7pp	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05	1.4058228884542563e-05
R_QMO2	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05	-2.00489920972333e-05
R_PTRCTA	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05	2.0048992097234384e-05
R_SERTRS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SERt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SERt4pp	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674	-0.0034808908001674
R_SERtex	0.0034808908001674	0.0034808908001674	0.0034808908001674	0.0034808908001674	0.0034808908001674	0.0034808908001674	0.0034808908001674	0.0034808908001674
R_SFGTHi	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05	-1.4222923397437004e-05
R_SGDS	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05	1.422292339743744e-05
R_SGSAD	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06	-6.650948233868784e-06
R_PTRCabcpp	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06	6.650948233870302e-06
R_PTRCt2pp	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06	-5.192073285326159e-06
R_PTRCtex	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06	5.192073285326592e-06
R_SHCHCS3	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224	-0.0166546291309224
R_QMO3	0.0166546291309224	0.0166546291309224	0.0166546291309224	0.0166546291309224	0.0166546291309224	0.0166546291309224	0.0166546291309224	0.0166546291309224
R_SHCHD2	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459	-0.0028010349737459
R_SHCHF	0.0028010349737459	0.0028010349737459	0.0028010349737459	0.0028010349737459	0.0028010349737459	0.0028010349737459	0.0028010349737459	0.0028010349737459
R_PUNP1	0.0023185328620648	0.0023185328620648	0.0023185328620648	0.0023185328620648	0.0023185328620648	0.0023185328620648	0.0023185328620648	0.0023185328620648
R_PUNP2	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647	-0.0023185328620647
R_SHK3Dr	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06	-2.655225705188108e-06
R_QUIN2tex	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06	2.6552257051865903e-06
R_SHKK	0.005489422814337	0.005489422814337	0.005489422814337	0.005489422814337	0.005489422814337	0.005489422814337	0.005489422814337	0.005489422814337
R_SHSL1	-0.005489422814337	-0.005489422814337	-0.005489422814337	-0.005489422814337	-0.005489422814337	-0.005489422814337	-0.005489422814337	-0.005489422814337
R_SKMt2pp	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05	-3.685449048861024e-05
R_SKMtex	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05	3.685449048861068e-05
R_SLNTtex	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06	-4.504590729947824e-06
R_PUNP3	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06	4.504590729947607e-06
R_PUNP4	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05	-1.3401225612349023e-05
R_PUNP5	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05	1.3401225612348373e-05
R_PUNP6	0.0004074219180043	0.0004074219180043	0.0004074219180043	0.0004074219180043	0.0004074219180043	0.0004074219180043	0.0004074219180043	0.0004074219180043
R_QUIN2tpp	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043	-0.0004074219180043
R_PUNP7	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05	-1.339419674632812e-05
R_PYAM5PO	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05	1.3394196746327035e-05
R_SLNTtpp	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19
R_SO2tex	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19	-8.673617379884035e-19
R_SO2tpp	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06	-2.345338885404065e-06
R_SO3tex	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06	2.345338885404065e-06
R_SO4t2pp	0.0709590355882486	0.0709590355882486	0.0709590355882486	0.0709590355882486	0.0709590355882486	0.0709590355882486	0.0709590355882486	0.0709590355882486
R_SO4tex	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485	-0.0709590355882485
R_PYDAMK	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06	1.482395614170245e-06
R_PYDAMtex	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06	1.4823956141723845e-06
R_PYDAMtpp	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05	-1.3409770068492297e-05
R_PYDXK	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05	1.340977006849208e-05
R_PYDXNK	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06	1.1919485020002818e-06
R_QUINDH	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06	1.191948502001959e-06
R_PYDXNtex	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06	-6.648341679228037e-06
R_PYDXNtpp	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06	6.648341679229121e-06
R_SOTA	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05	-1.3411463827288491e-05
R_SPMDAT1	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05	1.341146382728936e-05
