Reaction	Glycerol	Succinate	Acetate	Fructose	Galactose	Gluconate	Glucose	Pyruvate
R_URIK2	-7.9941059480446e-06	-1.229277861206948e-05	-9.692657094381815e-06	-1.1843419794358812e-05	-1.2306937566088424e-05	-1.561471668922374e-05	-1.1916647196862618e-05	-1.096419496315379e-05
R_UACGAMPpp	8.672728432794667e-06	5.983346718115791e-06	1.0555603871182893e-05	1.600338825346588e-05	3.178483749221048e-06	7.049356697275241e-06	1.032127242460905e-05	5.912070862790508e-06
R_UACGAMtex	8.672728432732035e-06	5.983346718169136e-06	1.05556038711499e-05	1.600338825362424e-05	3.1784837488529893e-06	7.04935669758322e-06	1.0321272424680672e-05	5.912070863103858e-06
R_URIt2pp_copy1	0.0025788914824798	0.002981426509125	0.0019988584150732	0.0020048804008425	0.0013320855243248	0.0031951703488958	0.0028972310181695	0.002422538822238
R_UACMAMO	-6.80644059899295e-06	-7.850242742203582e-06	-8.539184577106834e-06	-9.9646854908799e-06	-1.0101293147196032e-05	-1.1411431856506484e-05	-8.314700342518857e-06	-7.91665429545342e-06
R_UAG2E	-6.806440598949946e-06	-7.850242742297835e-06	-8.539184577049073e-06	-9.96468549088747e-06	-1.0101293147325198e-05	-1.141143185651866e-05	-8.314700342634297e-06	-7.916654295488622e-06
R_UAGAAT	-2.3835583245514214e-06	-2.815705970258577e-06	-6.048331459132528e-06	6.3170317253832126e-06	-2.006680853330021e-06	-4.129089022352275e-06	3.5769445957392278e-06	-8.285993281162418e-07
R_URIt2pp_copy2	-0.0024956551806887	-0.0028869696833508	-0.0018942828479286	-0.0019075597016691	-0.0012142691573365	-0.0030854929116814	-0.0027969375350229	-0.0023302962014417
R_URItex	1.0706723542711072e-05	1.069656596271347e-05	1.368903637930744e-05	1.2848849334081995e-05	1.6293514371752563e-05	1.4615573788024413e-05	1.2313895562829531e-05	1.3241470961367768e-05
R_USHD	-1.1917791622087383e-06	-1.4078529850123912e-06	-3.024165729654135e-06	3.1585158627131315e-06	-1.0033404266889862e-06	-2.064544511172445e-06	1.7884722979792462e-06	-4.142996641197076e-07
R_UAGCVT	3.358604374448329e-06	3.361176078631638e-06	5.539338095020871e-06	4.334795337738348e-07	2.837319833698168e-06	4.855715669488862e-06	3.300127237735248e-08	3.1226620411871634e-06
R_VALTA	-0.0017085864070344	-0.0015228130107765	-0.001381407495201	-0.0015980805153024	-0.0016907389326142	-0.001753072223638	-0.0021839443596037	-0.0018438467519267
R_UAGDP	-9.279230773545397e-06	-1.1793839297365067e-05	-1.2048024423252588e-05	-1.2745380189263747e-05	-1.6534627480264686e-05	-1.7240521396409626e-05	-1.2986453544559884e-05	-1.0416583836458152e-05
R_RFAMPtex	0.0014684824074171	0.001370856882715	0.0009712914900421	0.0013038154208569	0.0002861926386389	0.0010837036565325	0.001384205035001	0.0008927504598118
R_UAGPT3	3.358604374337393e-06	3.361176078416689e-06	5.539338095082773e-06	4.3347953275636393e-07	2.8373198340457407e-06	4.855715669751412e-06	3.300127247113968e-08	3.1226620414239006e-06
R_UAMAGS	-6.4071379636737815e-06	-9.886177732750036e-06	-8.430301184013031e-06	-1.08175189244081e-05	-1.1942433566196847e-05	-1.2187684646917776e-05	-9.994961791284584e-06	-9.500290048144035e-06
R_UAMAS	-6.407137963678968e-06	-9.8861777327882e-06	-8.430301184017722e-06	-1.0817518924272911e-05	-1.194243356628536e-05	-1.2187684646996437e-05	-9.994961791260308e-06	-9.500290048105709e-06
R_VALTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_VALabcpp	-7.997348664680628e-06	-1.2058858894731372e-05	-1.0667509115698162e-05	-1.213147139600511e-05	-1.3479741416878693e-05	-1.4714541831403348e-05	-1.141941246469299e-05	-1.0573768472411348e-05
R_VALt2rpp	1.8187650964917625e-05	2.623548304731124e-05	2.3263844090695276e-05	2.6792996844106267e-05	3.0341135914961065e-05	3.333308172480745e-05	2.615102171185137e-05	2.353938719882459e-05
R_VALtex	1.0190302300247532e-05	1.4176624152865969e-05	1.2596334975065182e-05	1.466152544793431e-05	1.6861394498385307e-05	1.861853989351681e-05	1.4731609247149724e-05	1.2965618726219765e-05
R_RFAMPtpp	0.0014684824074171	0.001370856882715	0.0009712914900421	0.001303815420857	0.000286192638639	0.0010837036565326	0.0013842050350008	0.0008927504598119
R_VPAMTr	-0.0017292107449793	-0.0015521307357711	-0.0014072752704636	-0.001627664699239	-0.0017248679083484	-0.0017903855739864	-0.0022129744609565	-0.0018703217635936
R_WCOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAPGR	3.3586043744173656e-06	3.361176078625475e-06	5.539338095027425e-06	4.334795337275529e-07	2.837319833803484e-06	4.8557156694553615e-06	3.300127240685384e-08	3.122662041060339e-06
R_UDCPDP	3.3586043745503845e-06	3.3611760781441345e-06	5.5393380954877625e-06	4.334795341291749e-07	2.8373198332486696e-06	4.855715669432698e-06	3.3001271830111984e-08	3.1226620410157426e-06
R_UDCPDPS	-1.375308880649768e-09	-1.995638421874631e-09	-1.7494508493539631e-09	-1.9668181756062062e-09	-2.2757728281177707e-09	-2.4631792409450755e-09	-1.885806527025756e-09	-1.7804703115103763e-09
R_X5PL3E	1.2178604333116764e-05	2.226852911792985e-05	2.515865083403264e-05	5.586359201130348e-06	1.8246799951721934e-05	1.8800712719318065e-05	1.5993590890154226e-06	1.428389173552586e-05
R_RHAT1	-1.8131812036307109e-06	-2.287940142726049e-06	-2.729913051519004e-06	-2.4771574106608603e-06	-3.239930886089889e-06	-3.050203221934867e-06	-2.549257654770229e-06	-2.3554414932196005e-06
R_XAND	0.0001226874975008	0.0002009174666175	0.0001534938168037	0.000181735885842	0.0002177956004901	0.0002200669672492	0.0001650107035167	0.0001637301887863
R_XANt2pp	9.2365027844972e-05	6.688771517814819e-05	0.0002036655387368	0.0008834461053543	8.547318936262897e-05	0.0003335628209918	0.0006640205145935	0.0020048370873362
R_UDCPDPpp	-6.522077995134346e-06	-8.798065445381878e-06	-7.709122085397837e-06	-9.294838445093108e-06	-1.1855282619468388e-05	-1.2436592992009116e-05	-1.0123386433036396e-05	-8.463293501097377e-06
R_UDCPPtppi	-9.376959003196214e-06	-1.327219687662116e-05	-1.280180488115941e-05	-1.443287388418465e-05	-1.510356451086628e-05	-1.663791797158847e-05	-1.2369355861886968e-05	-1.1835320215347076e-05
R_RHCCE	1.9384732212720173e-05	1.613492235932052e-05	2.6360853729350267e-05	6.584560496566199e-05	3.2404681252514616e-05	5.3867575974879e-05	6.579513996087589e-05	4.116146753243365e-05
R_UDPACGALtex	9.443072210894854e-06	9.75848005383556e-06	9.414003228465362e-06	1.2608354002713318e-05	4.8613263245664284e-06	1.0268699140413008e-05	1.0607226129867586e-05	7.612349058695733e-06
R_UDPG4E	-5.353738955441107e-05	-5.9315357769191765e-05	-7.10199253755742e-05	-4.4782724550608034e-05	-0.0043074859176547	-6.831656028425444e-05	-1.85892217827912e-05	-6.13515502776061e-05
R_UDPGALM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UDPGALPpp	8.282741220329975e-06	5.190402024589096e-06	1.2397883228532796e-05	6.03273034339668e-06	1.4809137039688884e-05	5.603484702736862e-06	9.35451624362372e-06	1.4644734854848888e-05
R_UDPGALtex	8.282741220298762e-06	5.190402024526919e-06	1.2397883228668085e-05	6.032730343386028e-06	1.480913703955783e-05	5.603484702590422e-06	9.354516243731403e-06	1.4644734854976638e-05
R_XANtex	-0.0001028073880946	-5.7877913375477263e-05	-0.0001452294990944	-0.0001688138692252	-0.0001651457198173	-0.000109017999886	-0.0001403794817015	-6.809495084792588e-05
R_XANtpp	-0.0001951724159395	-0.0001247656285535	-0.0003488950378312	-0.0010522599745793	-0.0002506189091795	-0.0004425808208778	-0.0008043999962953	-0.0020729320381838
R_XMPtex	9.669316606578104e-06	1.2768609087311644e-05	1.3860770449021507e-05	1.4602660113750832e-05	1.596787069954586e-05	1.6749535039689567e-05	1.415911462621794e-05	1.1988950200568504e-05
R_XPPT	-1.0028221742364965e-05	-1.498917783021337e-05	-1.2494077873162372e-05	-1.4179819250844518e-05	-1.7070215289944778e-05	-1.838436678195955e-05	-1.4127919965220624e-05	-1.3080358150078164e-05
R_XTSNH	-8.292685546657002e-06	-1.2260506900837448e-05	-9.677909450288363e-06	-1.1888544849253004e-05	-1.108951120066468e-05	-1.558689348528551e-05	-1.211238880712707e-05	-1.050212883454792e-05
R_XTSNt2rpp	1.988580106058438e-05	2.670310904763257e-05	2.744012193227444e-05	2.9711371113014967e-05	3.405542657763087e-05	3.510202138804879e-05	2.9245039888109185e-05	2.487225523200502e-05
R_XTSNtex	1.0216484453984265e-05	1.3934499959795954e-05	1.3579351483203328e-05	1.51087109991066e-05	1.8087555877351055e-05	1.835248634862729e-05	1.5085925261983102e-05	1.2883305031671788e-05
R_XYLI1	1.9129639794374705e-06	7.468823173577103e-06	7.678196353774931e-06	2.7560900759640745e-08	5.124671597485104e-06	2.497434212961119e-06	-2.630684759200074e-06	8.09989569481456e-06
R_XYLI2	-2.5323381820374635e-06	-1.1057377872472542e-05	-7.638189756418393e-07	-8.215424880104192e-06	4.004348312850944e-05	-4.536051726100913e-06	0.0001115817072432	-4.704069447602523e-06
R_RIBabcpp	1.9462588218084653e-06	6.664838471770903e-06	1.1641474944490506e-05	-1.1226805657482757e-05	3.903447727161573e-06	-6.163639651668881e-06	-1.0754465533768668e-05	6.6730972118353615e-06
R_XYLK	1.9129639794652024e-06	7.468823173553839e-06	7.678196353776393e-06	2.7560900795483613e-08	5.124671597502323e-06	2.4974342129550686e-06	-2.6306847592207863e-06	8.099895694797913e-06
R_XYLK2	1.2462516597335624e-05	2.402554702276054e-05	2.204592130237406e-05	1.4980512183885657e-05	2.160550592490314e-05	2.077284490066148e-05	1.1658705865633189e-05	2.263682684571087e-05
R_UDPGD	-2.5705184043181435e-06	-5.421954134765565e-06	-4.262620303945485e-06	-4.468188392746711e-06	-5.002271363792369e-06	-5.226486115204462e-06	-4.054655519212521e-06	-3.918665920054216e-06
R_RIBtex	-3.314831111857208e-06	-2.792488032268836e-07	3.108601120876964e-06	-1.7427631078460737e-05	-5.424630156944388e-07	-1.264870817330871e-05	-1.6478168173336694e-05	2.3204934839413105e-06
R_UDPGDC	-2.570518404314265e-06	-5.421954134787859e-06	-4.262620303832778e-06	-4.468188392741987e-06	-5.00227136387382e-06	-5.2264861151810215e-06	-4.05465551917513e-06	-3.918665919894384e-06
R_UDPGLCURtex	7.839037268392302e-06	1.0838786438475969e-05	9.283158528099187e-06	7.889725646532952e-06	1.3554074356665611e-05	1.3032241381723264e-05	9.690138114852588e-06	1.056747159344784e-05
R_XYLUt2pp	5.269166437516451e-06	1.1168418166440704e-05	1.03764695557642e-05	5.88730418637628e-06	9.47885839666723e-06	8.619316963680178e-06	3.9249927970389615e-06	1.0727936739618762e-05
R_UDPGPpp	6.887806191761025e-06	1.7233661384659607e-05	1.4335948902738803e-05	1.0040308108512432e-05	1.765719539630793e-05	1.234109850315044e-05	1.0595753908741431e-05	9.48342105789252e-06
R_XYLUtex	5.269166437532613e-06	1.1168418166611347e-05	1.0376469555851977e-05	5.887304186484588e-06	9.478858396978762e-06	8.619316963498491e-06	3.924992796992821e-06	1.0727936739611532e-05
R_RMI	7.236440031884665e-06	1.476564245988496e-05	1.313943797325354e-05	7.968558488897614e-06	1.4457811862339726e-05	9.0477813333764e-06	4.582547212793895e-06	1.368105961074308e-05
R_XYLabcpp	-9.245982621345076e-06	-1.3510839004171574e-05	-1.176065480917502e-05	-1.374445742274025e-05	-1.5426765354858907e-05	-1.675964355396955e-05	-1.322534578881654e-05	-1.2361694449255014e-05
R_XYLt2pp	1.1158946600764086e-05	2.097966217779188e-05	1.943885116293981e-05	1.3772018323521733e-05	2.0551436952341284e-05	1.9257077766917823e-05	1.05946610296314e-05	2.0461590144071305e-05
R_UDPGtex	6.8878061919783184e-06	1.7233661384626064e-05	1.4335948902738371e-05	1.0040308108513751e-05	1.765719539623123e-05	1.234109850338505e-05	1.0595753908777816e-05	9.483421057880637e-06
R_UDPKAAT	-2.570518404282145e-06	-5.4219541347737136e-06	-4.262620303836773e-06	-4.468188392804922e-06	-5.00227136385282e-06	-5.226486115172632e-06	-4.054655519164583e-06	-3.91866591996484e-06
R_XYLtex	1.9129639795625875e-06	7.46882317370634e-06	7.678196353964883e-06	2.7560900374423717e-08	5.124671597765695e-06	2.497434212829497e-06	-2.630684759467872e-06	8.099895694752002e-06
R_ZN2abcpp	-9.178943590819906e-06	-1.3593248555951447e-05	-1.1528398498221184e-05	-1.34451866112346e-05	-1.501474867745112e-05	-1.6357591634671355e-05	-1.301633645609358e-05	-1.1958605829335012e-05
R_UGLCURPpp	7.839037268472568e-06	1.08387864386308e-05	9.283158528082004e-06	7.889725646652863e-06	1.3554074356854893e-05	1.303224138186425e-05	9.690138114683194e-06	1.0567471593693637e-05
R_RMK	7.236440031883862e-06	1.4765642459867971e-05	1.3139437973252384e-05	7.968558488896448e-06	1.44578118623094e-05	9.04778133335286e-06	4.582547212798573e-06	1.3681059610751251e-05
R_UGLT	5.353738955435946e-05	5.931535776918743e-05	7.101992537558938e-05	4.478272455058852e-05	0.0043074859176546	6.831656028423753e-05	1.8589221782788377e-05	6.135155027758919e-05
R_ZN2t3pp	0.0001225028423814	9.045835605695834e-05	0.0001569978627811	0.0002515494975513	0.0001265739661787	0.0001574180422901	0.0002207102267404	0.0001485846321735
R_ZN2tpp	0.000122586451552	9.073636480833674e-05	0.0001571810897402	0.0002516128429155	0.0001267525138409	0.0001574334298387	0.0002206716558722	0.0001488326890422
R_ZNabcpp	-9.270870488182615e-06	-1.3883327890678604e-05	-1.1722204403398444e-05	-1.3520428548655897e-05	-1.5207062829754303e-05	-1.6387886806141752e-05	-1.2989158648323486e-05	-1.2217432965256414e-05
R_Zn2tex	-8.31772681980647e-09	-1.20705833037138e-08	-1.0578946149641943e-08	-1.1896573406944276e-08	-1.3766490197797411e-08	-1.4907622566950884e-08	-1.1393060557474133e-08	-1.077026710177842e-08
R_UGLYCH	7.481966481487282e-05	-1.452912947071155e-05	-4.632114009874653e-06	0.0001153237104588	0.0002533011289468	-1.5995521375270597e-07	9.922404824901576e-05	-1.3436771207753176e-05
R_UGMDDS	3.3586043743134427e-06	3.3611760786579336e-06	5.539338094972425e-06	4.334795336367176e-07	2.837319833797636e-06	4.855715669468064e-06	3.3001272209935825e-08	3.1226620413069957e-06
R_UHGADA	-2.383558324555961e-06	-2.8157059700607075e-06	-6.048331459273854e-06	6.317031725465545e-06	-2.0066808533015582e-06	-4.129089022436152e-06	3.57694459550644e-06	-8.285993278772921e-07
R_ULA4NFT	-2.5705184042709824e-06	-5.4219541347031184e-06	-4.262620303838207e-06	-4.46818839277162e-06	-5.00227136386256e-06	-5.226486115167225e-06	-4.054655519161224e-06	-3.91866591995563e-06
R_RMNtex	7.236440031768709e-06	1.4765642459717288e-05	1.3139437973312684e-05	7.968558488710697e-06	1.4457811862524096e-05	9.04778133325318e-06	4.582547212611532e-06	1.3681059610803905e-05
R_ULA4Ntppi	-2.5705184044362987e-06	-5.421954134886871e-06	-4.262620303817644e-06	-4.4681883925317165e-06	-5.002271364007045e-06	-5.226486115637958e-06	-4.0546555190720965e-06	-3.9186659198152014e-06
R_UM3PL	5.6014047692527005e-06	9.597861677362383e-06	9.549412357776473e-06	6.341429352365898e-06	1.02378651226537e-05	8.521435357928426e-06	4.817777810116891e-06	9.40070375538342e-06
R_UM4PCP	4.164337568784231e-06	3.649492134167903e-06	4.420226921239506e-06	4.90956910567958e-06	4.541888277297031e-06	8.521964958586384e-06	5.210185253020459e-06	3.22224833431797e-06
R_UM4PL	4.164337568871336e-06	3.649492134249397e-06	4.4202269213266415e-06	4.909569105656466e-06	4.54188827727734e-06	8.521964958530939e-06	5.210185252796813e-06	3.222248334569005e-06
R_UMPK	3.2866671605034925e-05	7.430788759362622e-06	1.2987870936408824e-05	0.0003287219769675	-2.754009373294453e-07	4.960048135884548e-05	0.0001100883635115	2.2146504137975087e-05
R_UMPtex	1.139403513012588e-05	1.4853660333616348e-05	1.284097844354848e-05	1.376063730323257e-05	1.6782610602068815e-05	1.9415407713087307e-05	1.436648168618576e-05	1.1993686874760268e-05
R_UPLA4FNF	-2.570518404191827e-06	-5.4219541346163365e-06	-4.26262030401609e-06	-4.468188393080438e-06	-5.002271363556468e-06	-5.226486115500071e-06	-4.054655519217107e-06	-3.918665920005637e-06
R_RMNtpp	7.236440031888056e-06	1.4765642459862205e-05	1.313943797324837e-05	7.968558488913259e-06	1.4457811862306228e-05	9.047781333388427e-06	4.582547212761631e-06	1.3681059610727568e-05
R_UPLA4FNT	-2.570518404334168e-06	-5.421954134635452e-06	-4.262620303996892e-06	-4.468188392637357e-06	-5.0022713638582425e-06	-5.22648611593106e-06	-4.054655519139554e-06	-3.918665920192821e-06
R_UPP3MT	-5.576253313195839e-09	-8.091405341685093e-09	-7.093230868036457e-09	-7.974554927568731e-09	-9.227227103346986e-09	-9.987072378240731e-09	-7.646089190571244e-09	-7.218997727659631e-09
R_UPP3S	-1.4373083380005518e-06	-2.0618790606964648e-06	-1.8074859175990271e-06	-2.0591786708049736e-06	-2.3638146503844667e-06	-2.5657302738165134e-06	-1.953677589420697e-06	-1.826871769011515e-06
R_RMPA	7.236440031895561e-06	1.476564245988111e-05	1.31394379732382e-05	7.968558488893115e-06	1.4457811862331432e-05	9.04778133337331e-06	4.582547212811892e-06	1.3681059610747308e-05
R_UPPDC1	-1.4317320846977316e-06	-2.053787655328767e-06	-1.8003926866636775e-06	-2.051204115839995e-06	-2.3545874233072744e-06	-2.5557432013329003e-06	-1.9460315004514622e-06	-1.8196527711716243e-06
R_UPPRT	3.9381105079486834e-05	2.2096637924932117e-05	3.6811289777954464e-05	0.0003824794759822	1.4602957996016786e-05	0.0001069972331036	0.000169475628604	4.459869645644359e-05
R_RNDR1	-2.280868586197794e-06	5.165576108076047e-06	6.607036909301449e-06	7.715177411289508e-06	-1.3607713141480632e-05	7.93007261960637e-06	-8.909860933701312e-06	8.585257422299348e-06
R_URACPAH	0.0002399320509243	-4.576425296422253e-06	5.5341530423759e-06	6.181809435409813e-05	4.293639087187615e-05	0.0001314408452937	0.00021749310553	-5.461195099826081e-06
R_URAt2pp_copy1	0.0026043254855473	0.0045593424030454	0.0017219315649831	0.003678503646265	0.0006543191428282	0.0026249877547763	0.0038156117772394	0.0020299845898325
R_RNDR1b	0.0014476598282821	0.0001571563467637	0.0001919507745328	0.0014767184011121	0.0019251519243361	0.001494215265532	0.0031786836555551	0.0001684411231633
R_URAt2pp_copy2	-0.0025958714712566	-0.004852400078501	-0.0019813878631505	-0.0039109826977674	-0.0009175023668991	-0.0028273001751661	-0.0038602845960391	-0.0023007418749525
R_URAtex	8.454014290761036e-06	-0.0002930576754558	-0.0002594562981673	-0.0002324790515022	-0.0002631832240709	-0.0002023124203899	-4.467281879927398e-05	-0.00027075728512
R_RNDR2	-4.901591643594617e-06	-6.313324400407922e-06	-1.9702485449331244e-07	2.020734887011517e-06	-1.4282423018638596e-05	-6.948491947288641e-06	-1.069441290609758e-05	-2.077069906564052e-06
