Reaction	Fructose	Gluconate	Glucose	Glycerol	Malate + Glucose	Malate	Pyruvate	Succinate + Glutamate
R_ACACT5r_1	-3.462792280695126e-08	-2.1295626565637218e-07	-1.001915327751568e-07	-1.1938106866601905e-07	-1.157202846636951e-07	-1.903578611753276e-07	-5.50486111347559e-08	-4.0165847401546495e-08
R_ACACT6r_1	-3.4627922775726245e-08	-2.129562656529027e-07	-1.0019153281332073e-07	-1.1938106857234398e-07	-1.157202846185923e-07	-1.9035786133145274e-07	-5.5048611110469776e-08	-4.01658473946076e-08
R_ACACT7r	-1.5501121827105058e-08	-9.601257099089988e-08	-4.477783673711989e-08	-5.368002656269689e-08	-5.213944329063303e-08	-8.513418039285403e-08	-2.4504694086380233e-08	-1.7706268003875314e-08
R_FDMO4_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO5_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO6_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT1r	6.129795239867564e-07	1.1444174615841962e-06	1.8356061841605376e-06	3.593407592074327e-07	7.051339635695542e-07	6.403143854132043e-07	4.051454360609608e-07	3.324834076910699e-07
R_ACCOAC	2.1423395519240786e-07	1.320404288181725e-06	6.064429877996159e-07	7.3446996472747e-07	7.140653044837161e-07	1.1662995281466614e-06	3.347587745384539e-07	2.397216828507744e-07
R_EX_leu__L_e	5.29446530811188e-07	1.5326606251365315e-06	1.603799638289046e-06	7.623354766447689e-07	9.769326991509369e-07	9.744229050257804e-07	4.329000757169982e-07	7.251093675309057e-07
R_ACGApts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGK	1.0330586824063422e-06	5.424651941749989e-06	3.1756916483162763e-06	3.8587488846828025e-06	2.9770228368131684e-06	4.731793543171872e-06	1.4078555450286044e-06	1.2033499174318787e-06
R_FE2abc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_lipt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGS	5.97725077962788e-05	8.000747483978691e-05	0.0001569497310498	3.8387559341797865e-05	1.978709241298321e-05	1.451205206224278e-05	4.654404469695501e-06	8.146892004176903e-05
R_EX_lys__L_e	3.018948044192146e-07	1.2434353132091954e-06	8.338561714923106e-07	6.127319888695134e-07	8.572715176059227e-07	1.045771412900577e-06	3.5743430983144146e-07	6.916136844458262e-07
R_FOLD3	9.086775781302045e-08	4.450249033617436e-07	2.562442963620232e-07	1.81940150040447e-07	2.557119615771136e-07	4.469528742135247e-07	1.5834318511491933e-07	2.0941728825553005e-07
R_ACMANAt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNAMt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_madg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNPLYS	0.0	-3.469446951953614e-18	-3.469446951953614e-18	6.938893903907228e-18	-6.938893903907228e-18	0.0	0.0	3.469446951953614e-18
R_EX_mal__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTNt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_mal__L_e	0.0	0.0	0.0	0.0	-0.0350854038547036	-0.0465652323838564	0.0	0.0
R_ACt2r	-0.0251300645983698	-0.0256381327134276	-0.0253279723928717	-0.0201508053890549	-0.0277850654980354	-0.0211284928722628	-0.0217032835469498	-0.0152964669427425
R_ADEt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACKr	-0.008137575298841	-0.0056489372492069	-0.0060915292461372	-0.0075910228987655	-0.0049404027561048	-0.0076044394725613	-0.0067560274182037	-0.0074979258494058
R_ACLDC	0.0126030828895664	0.0076633936868909	0.0102408610860486	0.0096179694856749	0.0117030491717915	0.0133979006941598	0.0149406439436467	0.0075780592503145
R_ALLTAHr	7.46546953145355e-07	3.282429715339985e-06	2.7615241592997275e-06	1.944205234645502e-06	1.2613652144097265e-06	2.267917916815715e-06	1.0096102416590202e-06	2.742486131617622e-06
R_EX_malt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPt6	-1.671947965492526e-09	2.200516630024296e-09	3.025829295455473e-09	1.2797771654915469e-08	9.73512076507532e-10	4.276614541665058e-09	-1.6963743187936584e-09	-8.040906624567912e-09
R_ACODA_1	5.977250779626496e-05	8.000747483979321e-05	0.0001569497310498	3.838755934179127e-05	1.978709241298629e-05	1.451205206225581e-05	4.654404469698055e-06	8.146892004176895e-05
R_ACOAD20	8.75869008370819e-07	3.79162325569801e-06	3.7738942779382663e-06	2.094862269008132e-06	9.72737479666256e-06	2.3408135037275256e-06	6.377099454562032e-07	5.84986631375413e-07
R_EX_malttr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_man1p_e	1.3641470643890244e-07	3.801059444657419e-07	9.393547952529352e-07	1.2375639189493489e-07	5.274240927223688e-07	1.003167592113397e-07	3.028140279398075e-08	2.5117798406064632e-08
R_ACONT	0.0044066675637742	0.0019445962200001	0.0039956924204025	0.0019969506039152	0.0053059672341648	0.0049004920593056	0.0101248721033125	-0.0043233255850558
R_ACOAD2	-3.46279227653179e-08	-2.1295626565637218e-07	-1.001915328688319e-07	-1.1938106876663301e-07	-1.1572028467410345e-07	-1.9035786132104443e-07	-5.504861112781701e-08	-4.0165847446649305e-08
R_EX_man6p_e	1.3637762669044781e-07	3.8012834428300073e-07	9.377459815492268e-07	1.2358206299298981e-07	5.270371465368399e-07	1.0037661294328115e-07	3.0285914778711385e-08	2.5119815525624376e-08
R_ACOAD1	-3.46279227653179e-08	-2.129562656494333e-07	-1.0019153287577077e-07	-1.1938106873887744e-07	-1.1572028467410345e-07	-1.9035786137655558e-07	-5.504861114169479e-08	-4.0165847425832624e-08
R_ACOADH2	6.3570324807275695e-06	8.361638024562758e-06	3.306302981041118e-05	4.018107666467765e-06	3.8527545612191965e-06	3.076282603418616e-06	1.934533143259475e-06	8.890619180550385e-07
R_ARABDI	1.9714501905965243e-10	3.3653601468064402e-09	1.3017666805614779e-11	3.6058115625292597e-09	1.6675632749652003e-10	1.1716253862925631e-08	3.6347735758723854e-09	4.074669251313834e-09
R_ARAB_Dt	1.9714501905965243e-10	3.3653601537453333e-09	1.3017673744508684e-11	3.6058115659987063e-09	1.6675633096596698e-10	1.1716253855986736e-08	3.6347735758723854e-09	4.074669254783281e-09
R_ACOTA	-1.0330586824106036e-06	-5.424651941750985e-06	-3.175691648312634e-06	-3.858748884685848e-06	-2.977022836813531e-06	-4.731793543179957e-06	-1.4078555450325323e-06	-1.20334991742313e-06
R_ARGKr	9.313041417907676e-09	3.574745605777752e-08	1.648957368566295e-08	8.329024747677494e-09	1.981154711463984e-08	4.6359796713330015e-08	2.0032747693327083e-08	9.126633742848057e-08
R_EX_man_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARGPt6	-9.313041414438228e-09	-3.5747456054308075e-08	-1.6489573699540738e-08	-8.32902475114694e-09	-1.9811547118109285e-08	-4.6359796720268915e-08	-2.0032747700265974e-08	-9.12663374388889e-08
R_ACPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_3ump_e	1.9560944439697256e-08	7.31250941965154e-08	5.4718087149295445e-08	2.0667320657044872e-08	5.6117573320808587e-08	4.7951846565972925e-08	1.747262749593478e-08	2.0550824174378263e-08
R_EX_mbdg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APATi	2.986784694923874e-07	1.2245579167887178e-06	8.198850385265052e-07	6.001750157001067e-07	8.458118978737148e-07	1.024252559827104e-06	3.503408486912669e-07	6.848971680937788e-07
R_EX_melib_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_meoh_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
