Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_ALAALAr	0.0011281689430416	-0.0044352565051049	0.0065734348412884	0.0009348637320752	0.0021419401229448	-0.0019790278832309	-0.0005200753262338	0.0013364447283139
R_ALAALAtex	0.0169671473506449	0.0239338758251548	0.0089217219725517	0.0188203911022901	0.0185643158565618	0.0199858854863799	0.0193882298165557	0.0191907887019773
R_ALAGLUE	0.0652526565956152	0.0717234073194891	0.055712253941656	0.06955467394289	0.0649227390198642	0.0671536190576437	0.0669798076607014	0.0674132846022734
R_ALAR	-0.0106952949264362	-0.0121135393139549	0.0025198864120846	0.0062773660923127	-0.0040141855538376	0.0017822988345129	-0.0125059070250679	-0.0110810888358021
R_ADNUC	0.0041360977915259	0.0039644918836655	0.0030829129704843	0.0008306150528976	0.0027287483848863	0.0011507954403678	0.004400526599891	0.0046468651585385
R_ADNt2pp_copy1	0.1292022527423713	0.1420108582410182	0.1064755315601855	0.1794104984936302	0.1332627663951899	0.1751216197385396	0.1509544484567911	0.1582048445332677
R_ADNt2pp_copy2	0.0001884529726081	0.0005044578019114	0.0010638689255563	-0.0001788124199835	-0.0013803550591836	-0.0007553017260317	-7.053360127095946e-05	-0.0008574303522079
R_ADNtex	0.0916359800722313	0.0994190826068792	0.0680456877677077	0.1399430714519018	0.1036632589458944	0.1262309798265444	0.1096721977598153	0.1164404265684475
R_ADOCBIK	4.417806955202329e-20	1.9720891253986708e-20	3.1731826288185977e-20	2.4300383688092632e-20	3.335533585478421e-20	4.0999114645711343e-20	3.540452626791306e-20	1.7078248481832307e-20
R_ADOCBLS	2.6079580567162682e-20	1.166998967716172e-20	1.880130172330801e-20	1.4400171991699423e-20	1.972664173807579e-20	2.423259237415291e-20	2.0885022809974012e-20	1.0102760468833082e-20
R_ALATA_D2	0.0705721595087295	0.0763270245884502	0.0646763737391963	0.0785674904917511	0.0776632526888492	0.073424981064687	0.0797915193798319	0.0810150583393116
R_ALATA_L	-0.0269258474671618	-0.0062711209824954	-0.0459170105290504	-0.0285750624297053	-0.0335509425499452	-0.0263921531152004	-0.016747633185301	-0.0104813447323214
R_ALATA_L2	0.0677163131776941	0.0727320162018333	0.06644594133328	0.0840110575798095	0.0756310811606611	0.0741771577521372	0.077450493758378	0.0752946533462864
R_ALATRS	1.5994648700382494e-21	7.23593378506865e-22	1.2292950270440677e-21	9.33094558683235e-22	1.2390187043580287e-21	1.5461349152703165e-21	1.3135250228802592e-21	6.450754774685798e-22
R_ALAabcpp	0.0011540287352671	0.0016605173406287	0.0010680965687981	0.0018155314273157	0.0023227843192307	0.0015118355183135	0.0022289702892525	0.0021737974409567
R_ALAt2pp_copy1	0.1212666377032924	0.1004385704966605	0.1091432140452409	0.0801620661768026	0.1122280672812005	0.0826663643849039	0.1257654920488003	0.1305212987560651
R_ADOCBLabcpp	6.77863632221188e-09	7.115936984632041e-09	7.172411580477958e-09	6.958281777909042e-09	6.791525841240042e-09	6.759822674595593e-09	6.712794472809916e-09	6.8483915752847584e-09
R_ADOCBLtonex	6.7786363222122625e-09	7.1159369846321965e-09	7.1724115804782225e-09	6.958281777909245e-09	6.791525841240327e-09	6.759822674595941e-09	6.712794472810218e-09	6.848391575284901e-09
R_ALAt2pp_copy2	-0.2370092862236233	-0.2076642783633105	-0.2248857639091178	-0.204391463864589	-0.2321409738733288	-0.2072169301385258	-0.2297709853950161	-0.2340224204813446
R_AMALT4	0.0209222136022593	0.0245981200429985	0.0174156834313488	0.0168827232728127	0.0192354628627284	0.0155371416039733	0.0212092759027156	0.0196594584583829
R_ALAt4pp	0.0013456256706323	0.0014945550454519	0.0010023918881559	0.0022139132693359	0.0012921206929273	0.0015296082522427	0.0015479261616418	0.0007242711259409
R_ALAtex	-0.1132429941144315	-0.1040706354805691	-0.1136720614069226	-0.1201999529911348	-0.1162980015799701	-0.1215091219830657	-0.1002285968953213	-0.1006030531583819
R_ALCD19	0.0083474098375594	0.0045879591915567	0.015578084770914	-0.0025162587010136	0.0257405031710672	0.0013712480084594	0.0039623355673699	0.0036353110169842
R_ALCD2x	0.0058118501037486	0.0106599560875849	-0.0087126247532239	-0.0144435263179011	-0.0075472212804149	-0.0262205109645342	-0.0084906248738997	-0.0143041027439879
R_ADPRDP	0.0011317053559929	0.0014416507670505	0.0008011249440922	0.0012417659434988	0.0011241596694768	0.0011218901148826	0.0013882704217693	0.0010725711771901
R_ADPT	0.0103369150655006	0.0138130547965228	0.0059619045690958	0.008170930887612	0.0099362550384905	0.0061364524607367	0.0066929196719948	0.0066345419263195
R_ADSK	0.0125265055932971	0.011863035229487	0.0099244198923843	0.0145866153162585	0.0154390449370708	0.0143459520774347	0.0125419615103123	0.0135271990268309
R_ADSL1r	0.0004667743211425	0.000639408249691	0.0010611076771157	0.0005197974129006	0.0010785039455761	0.0006611217456272	0.0014265023490477	0.0007948542871738
R_ADSL2r	0.0010546025369345	0.0015272580868729	0.000982181183586	0.0011789394861029	0.0012884139617888	0.0013850572767192	0.0018207172077344	0.0016276096971227
R_ADSS	0.0004667743211425	0.000639408249691	0.0010611076771156	0.0005197974129006	0.0010785039455762	0.0006611217456272	0.0014265023490476	0.0007948542871738
R_AGDC	0.053944825843439	0.0593618347840157	0.0474667898373367	0.0629230163180807	0.0609268305626702	0.0554003289516781	0.0559579083350014	0.0676513799807208
R_ALDD19xr	0.0015006178062058	0.0012773081648967	0.0013008746054807	0.0007602316248663	0.0010872255290158	0.0008172779303369	0.0013587386571162	0.0013577790673941
R_ALDD2x	0.0022646763066212	0.0013115109533128	0.0005466948598798	0.0038885408248996	0.0017531427800439	0.0031007511192981	0.0020154276853201	0.0024019592289262
R_AMANAPEr	0.0046547172058665	0.0047735247658643	0.0036142821873596	0.0053832964148187	0.0056418425018642	0.0031832915359041	0.0036397843939852	0.0058698507801007
R_ALDD2y	0.1444656777040315	0.0246223787361514	0.1664396980026263	0.0081202040459129	0.0677834416087811	0.0156681474343151	0.0807561153143455	0.0498938632042157
R_ALDD3y	0.0338297826193767	0.00217644056008	0.0905012140500064	0.0002913686033063	0.0121626746519787	0.0005538462911423	0.0087485976251025	0.0074700884420366
R_ALDD4	0.0008579645447014	0.0008012020462798	0.0007058162729411	0.0007955124475017	0.0008590851666765	0.0006834102272639	0.0009986393424716	0.000842419987428
R_AGM3PA	0.0031891009533601	0.0036659557998576	0.002996958951466	0.0038888050187561	0.0041616535128691	0.003556727950593	0.0033308153965191	0.0042792263326538
R_AGM3PApp	0.0057998735715035	0.0067896226760787	0.0039987765413699	0.0063154959684186	0.0062348849876566	0.0057767591848263	0.0065673035344762	0.005823167242202
R_AGM3PH	0.0041175423910586	0.0047268871953487	0.003669683626703	0.0049245585712389	0.0048914334551466	0.004579949748731	0.0043467349535515	0.0052678483380819
R_AGM3Pt2pp	0.0062540849276119	0.0070483836024462	0.005832359798146	0.0072865237714012	0.0075770859502702	0.0068069666835445	0.0061190162473485	0.0081727076056397
R_AGM4PA	0.0008111791192742	0.0008806751516883	0.0007188408450561	0.0009363918683107	0.000953425535639	0.0007825272390927	0.0009608591086793	0.0009762520463699
